nombre,grado,calificacion,asistencia,conducta
Estudiante_3534,Primero,10.99,92.9,18
Estudiante_3535,Cuarto,13.32,86.84,14
Estudiante_3536,Tercero,14.84,60.78,14
Estudiante_3537,Quinto,14.1,69.96,12
Estudiante_3538,Primero,16.78,75.39,14
Estudiante_3539,Segundo,14.94,90.51,12
Estudiante_3540,Tercero,10.92,91.96,18
Estudiante_3541,Segundo,20.0,95.49,18
Estudiante_3542,Segundo,14.08,75.46,15
Estudiante_3543,Cuarto,13.06,84.71,10
Estudiante_3544,Cuarto,16.39,55.59,16
Estudiante_3545,Tercero,14.25,78.26,16
Estudiante_3546,Quinto,14.7,62.43,19
Estudiante_3547,Tercero,20.0,71.59,19
Estudiante_3548,Quinto,12.67,81.7,13
Estudiante_3549,Segundo,12.55,62.85,17
Estudiante_3550,Primero,13.85,52.61,15
Estudiante_3551,Tercero,16.71,50.51,13
Estudiante_3552,Tercero,8.98,51.11,13
Estudiante_3553,Quinto,7.6,50.42,11
Estudiante_3554,Segundo,11.74,55.52,11
Estudiante_3555,Segundo,8.6,61.97,13
Estudiante_3556,Quinto,12.23,61.06,14
Estudiante_3557,Segundo,15.01,99.34,17
Estudiante_3558,Cuarto,10.83,65.3,15
Estudiante_3559,Primero,9.22,56.37,13
Estudiante_3560,Tercero,13.71,77.28,20
Estudiante_3561,Primero,16.09,92.9,16
Estudiante_3562,Tercero,8.42,83.9,17
Estudiante_3563,Cuarto,15.96,64.8,11
Estudiante_3564,Segundo,15.95,78.08,16
Estudiante_3565,Quinto,16.36,85.74,11
Estudiante_3566,Cuarto,17.16,86.41,11
Estudiante_3567,Primero,20.0,83.33,17
Estudiante_3568,Quinto,12.43,93.54,11
Estudiante_3569,Segundo,13.83,93.51,20
Estudiante_3570,Cuarto,12.25,78.95,18
Estudiante_3571,Quinto,13.51,71.49,10
Estudiante_3572,Cuarto,18.1,82.08,18
Estudiante_3573,Cuarto,9.46,90.91,10
Estudiante_3574,Segundo,10.92,50.28,19
Estudiante_3575,Tercero,17.63,99.6,19
Estudiante_3576,Quinto,16.56,59.14,11
Estudiante_3577,Segundo,12.41,73.51,15
Estudiante_3578,Cuarto,16.06,93.6,15
Estudiante_3579,Segundo,14.52,61.25,10
Estudiante_3580,Tercero,18.0,73.84,16
Estudiante_3581,Quinto,13.72,56.63,17
Estudiante_3582,Tercero,16.58,69.75,11
Estudiante_3583,Primero,20.0,58.86,17
Estudiante_3584,Quinto,15.29,68.18,18
Estudiante_3585,Tercero,13.65,68.67,15
Estudiante_3586,Cuarto,15.67,99.66,14
Estudiante_3587,Quinto,12.4,99.74,18
Estudiante_3588,Quinto,20.0,55.74,20
Estudiante_3589,Segundo,14.04,86.3,18
Estudiante_3590,Cuarto,12.68,52.59,10
Estudiante_3591,Primero,10.99,51.51,20
Estudiante_3592,Tercero,16.79,55.27,12
Estudiante_3593,Segundo,16.1,98.27,18
Estudiante_3594,Tercero,12.01,97.04,20
Estudiante_3595,Primero,15.23,59.7,11
Estudiante_3596,Primero,8.97,58.08,13
Estudiante_3597,Quinto,14.05,62.03,13
Estudiante_3598,Primero,14.86,75.78,11
Estudiante_3599,Tercero,18.62,78.49,12
Estudiante_3600,Cuarto,11.19,61.08,12
Estudiante_3601,Cuarto,9.66,87.83,10
Estudiante_3602,Quinto,10.81,65.48,15
Estudiante_3603,Tercero,9.49,96.11,17
Estudiante_3604,Tercero,17.51,82.84,12
Estudiante_3605,Primero,18.15,71.82,14
Estudiante_3606,Tercero,14.46,89.5,10
Estudiante_3607,Segundo,17.16,90.9,19
Estudiante_3608,Primero,13.9,64.52,16
Estudiante_3609,Segundo,13.21,66.99,19
Estudiante_3610,Quinto,12.5,96.8,10
Estudiante_3611,Cuarto,12.57,58.24,20
Estudiante_3612,Quinto,8.86,52.11,18
Estudiante_3613,Cuarto,14.29,72.7,17
Estudiante_3614,Quinto,13.38,90.06,16
Estudiante_3615,Tercero,15.74,88.58,19
Estudiante_3616,Segundo,13.78,95.98,16
Estudiante_3617,Cuarto,13.01,76.66,14
Estudiante_3618,Primero,10.89,55.0,14
Estudiante_3619,Segundo,13.72,79.43,20
Estudiante_3620,Primero,15.71,88.92,14
Estudiante_3621,Segundo,10.07,54.67,10
Estudiante_3622,Segundo,13.76,58.63,17
Estudiante_3623,Quinto,14.2,50.61,20
Estudiante_3624,Cuarto,11.35,79.68,10
Estudiante_3625,Cuarto,11.74,94.34,13
Estudiante_3626,Segundo,14.19,83.53,18
Estudiante_3627,Tercero,10.1,99.1,18
Estudiante_3628,Tercero,14.55,53.15,14
Estudiante_3629,Primero,10.81,95.15,13
Estudiante_3630,Primero,16.69,90.7,12
Estudiante_3631,Quinto,20.0,65.71,12
Estudiante_3632,Segundo,10.92,98.68,14
Estudiante_3633,Primero,15.1,64.4,19
Estudiante_3634,Primero,11.32,94.47,10
Estudiante_3635,Segundo,16.62,94.04,14
Estudiante_3636,Quinto,9.7,87.88,15
Estudiante_3637,Primero,14.94,78.17,16
Estudiante_3638,Quinto,10.88,56.0,18
Estudiante_3639,Cuarto,12.88,76.6,12
Estudiante_3640,Quinto,10.41,67.84,11
Estudiante_3641,Tercero,15.97,89.61,12
Estudiante_3642,Tercero,10.99,87.91,18
Estudiante_3643,Quinto,15.16,95.53,16
Estudiante_3644,Tercero,12.47,50.74,18
Estudiante_3645,Cuarto,13.16,90.46,11
Estudiante_3646,Segundo,13.94,96.92,14
Estudiante_3647,Tercero,11.21,89.47,13
Estudiante_3648,Tercero,14.13,56.51,11
Estudiante_3649,Quinto,18.09,54.06,18
Estudiante_3650,Cuarto,11.17,51.04,18
Estudiante_3651,Segundo,17.02,81.44,15
Estudiante_3652,Quinto,17.99,81.48,20
Estudiante_3653,Quinto,11.05,99.35,15
Estudiante_3654,Cuarto,9.13,69.9,17
Estudiante_3655,Segundo,14.41,66.6,15
Estudiante_3656,Cuarto,11.86,81.22,10
Estudiante_3657,Segundo,19.11,91.28,13
Estudiante_3658,Cuarto,13.6,96.84,16
Estudiante_3659,Quinto,11.09,90.16,11
Estudiante_3660,Quinto,10.06,71.33,18
Estudiante_3661,Primero,16.77,81.75,17
Estudiante_3662,Tercero,11.79,92.81,17
Estudiante_3663,Cuarto,13.63,74.53,16
Estudiante_3664,Primero,16.37,60.83,13
Estudiante_3665,Tercero,12.05,58.49,11
Estudiante_3666,Cuarto,13.36,50.01,12
Estudiante_3667,Segundo,13.45,85.91,15
Estudiante_3668,Tercero,15.55,55.55,14
Estudiante_3669,Quinto,15.27,62.19,17
Estudiante_3670,Primero,12.84,64.89,15
Estudiante_3671,Tercero,13.69,78.02,15
Estudiante_3672,Tercero,12.38,69.9,10
Estudiante_3673,Quinto,9.07,83.73,13
Estudiante_3674,Cuarto,14.27,52.78,14
Estudiante_3675,Segundo,19.18,56.2,20
Estudiante_3676,Quinto,10.85,74.96,12
Estudiante_3677,Segundo,11.18,66.85,18
Estudiante_3678,Cuarto,10.89,64.79,10
Estudiante_3679,Tercero,15.67,53.35,15
Estudiante_3680,Segundo,14.85,94.79,15
Estudiante_3681,Primero,13.02,84.59,19
Estudiante_3682,Primero,10.75,56.08,14
Estudiante_3683,Quinto,13.78,53.25,14
Estudiante_3684,Cuarto,8.81,98.74,19
Estudiante_3685,Quinto,13.93,84.06,14
Estudiante_3686,Quinto,16.11,70.87,15
Estudiante_3687,Quinto,9.75,85.09,17
Estudiante_3688,Primero,8.9,87.82,11
Estudiante_3689,Primero,18.24,89.0,15
Estudiante_3690,Quinto,11.66,73.89,10
Estudiante_3691,Primero,16.91,71.49,13
Estudiante_3692,Cuarto,13.04,50.55,19
Estudiante_3693,Quinto,13.01,96.33,12
Estudiante_3694,Primero,14.82,80.17,18
Estudiante_3695,Segundo,10.85,60.16,12
Estudiante_3696,Quinto,13.9,95.98,15
Estudiante_3697,Quinto,12.36,95.75,10
Estudiante_3698,Cuarto,9.54,99.46,15
Estudiante_3699,Tercero,14.51,93.7,13
Estudiante_3700,Tercero,12.71,99.89,17
Estudiante_3701,Cuarto,13.03,62.23,20
Estudiante_3702,Cuarto,9.87,92.11,18
Estudiante_3703,Cuarto,18.27,91.15,13
Estudiante_3704,Tercero,16.13,61.55,19
Estudiante_3705,Cuarto,16.39,54.92,19
Estudiante_3706,Primero,12.58,98.97,15
Estudiante_3707,Quinto,8.31,64.8,10
Estudiante_3708,Quinto,19.36,93.54,13
Estudiante_3709,Segundo,13.32,50.21,16
Estudiante_3710,Segundo,11.25,51.05,10
Estudiante_3711,Quinto,14.75,73.29,17
Estudiante_3712,Primero,17.0,61.94,19
Estudiante_3713,Tercero,13.43,84.49,20
Estudiante_3714,Tercero,17.34,78.28,15
Estudiante_3715,Primero,16.75,53.87,14
Estudiante_3716,Tercero,10.27,58.13,19
Estudiante_3717,Cuarto,11.48,69.4,20
Estudiante_3718,Quinto,16.37,59.28,18
Estudiante_3719,Quinto,5.36,89.61,11
Estudiante_3720,Primero,13.05,70.8,14
Estudiante_3721,Tercero,9.21,54.67,15
Estudiante_3722,Segundo,12.07,74.22,16
Estudiante_3723,Segundo,12.6,54.54,14
Estudiante_3724,Tercero,12.43,56.45,18
Estudiante_3725,Segundo,11.84,61.98,10
Estudiante_3726,Primero,10.21,92.98,16
Estudiante_3727,Primero,20.0,96.23,19
Estudiante_3728,Tercero,19.1,91.31,16
Estudiante_3729,Segundo,10.01,66.7,13
Estudiante_3730,Primero,18.25,63.62,18
Estudiante_3731,Primero,12.3,77.46,20
Estudiante_3732,Cuarto,13.89,86.09,14
Estudiante_3733,Cuarto,13.31,99.67,13
Estudiante_3734,Primero,11.52,56.58,16
Estudiante_3735,Tercero,16.45,52.46,13
Estudiante_3736,Quinto,13.88,84.72,12
Estudiante_3737,Quinto,12.07,91.61,18
Estudiante_3738,Primero,9.59,92.32,20
Estudiante_3739,Primero,10.82,83.92,17
Estudiante_3740,Primero,8.58,97.7,10
Estudiante_3741,Tercero,13.54,75.55,16
Estudiante_3742,Cuarto,9.91,95.69,18
Estudiante_3743,Primero,12.7,98.39,17
Estudiante_3744,Primero,17.61,92.36,17
Estudiante_3745,Segundo,17.1,65.49,15
Estudiante_3746,Tercero,13.4,59.81,20
Estudiante_3747,Primero,13.24,77.41,13
Estudiante_3748,Segundo,19.14,72.65,17
Estudiante_3749,Quinto,15.06,93.89,12
Estudiante_3750,Primero,12.52,55.0,18
Estudiante_3751,Primero,9.22,62.89,11
Estudiante_3752,Segundo,14.68,87.59,11
Estudiante_3753,Tercero,15.99,54.75,16
Estudiante_3754,Primero,11.61,66.04,19
Estudiante_3755,Quinto,14.37,69.36,13
Estudiante_3756,Primero,12.41,81.13,19
Estudiante_3757,Quinto,12.95,57.91,17
Estudiante_3758,Cuarto,6.04,93.03,18
Estudiante_3759,Cuarto,12.83,72.38,16
Estudiante_3760,Quinto,16.41,95.85,14
Estudiante_3761,Tercero,11.61,73.39,17
Estudiante_3762,Primero,13.66,63.75,13
Estudiante_3763,Primero,11.23,57.09,11
Estudiante_3764,Cuarto,14.58,50.19,20
Estudiante_3765,Quinto,12.85,76.61,15
Estudiante_3766,Primero,10.68,55.36,18
Estudiante_3767,Primero,17.5,69.59,10
Estudiante_3768,Tercero,16.29,79.46,20
Estudiante_3769,Segundo,11.69,63.78,19
Estudiante_3770,Cuarto,14.99,58.76,16
Estudiante_3771,Cuarto,15.11,88.74,19
Estudiante_3772,Segundo,15.43,97.34,18
Estudiante_3773,Primero,8.42,55.02,19
Estudiante_3774,Tercero,16.52,57.78,18
Estudiante_3775,Tercero,11.79,98.0,19
Estudiante_3776,Cuarto,12.43,51.89,20
Estudiante_3777,Tercero,20.0,98.88,12
Estudiante_3778,Segundo,14.41,50.23,20
Estudiante_3779,Primero,12.34,93.68,14
Estudiante_3780,Segundo,6.88,65.37,17
Estudiante_3781,Quinto,17.67,96.93,17
Estudiante_3782,Cuarto,9.46,65.85,13
Estudiante_3783,Tercero,10.49,82.72,20
Estudiante_3784,Quinto,12.51,54.0,20
Estudiante_3785,Tercero,17.75,62.12,10
Estudiante_3786,Primero,15.82,88.68,10
Estudiante_3787,Primero,13.03,76.43,13
Estudiante_3788,Primero,14.42,96.4,15
Estudiante_3789,Tercero,11.7,71.44,17
Estudiante_3790,Quinto,13.92,93.49,15
Estudiante_3791,Primero,13.72,72.45,18
Estudiante_3792,Quinto,16.41,98.96,18
Estudiante_3793,Tercero,16.4,97.99,11
Estudiante_3794,Quinto,14.98,66.46,19
Estudiante_3795,Tercero,12.41,94.3,10
Estudiante_3796,Tercero,15.73,92.38,11
Estudiante_3797,Cuarto,13.22,60.53,14
Estudiante_3798,Tercero,10.25,81.21,13
Estudiante_3799,Tercero,12.29,53.63,13
Estudiante_3800,Segundo,13.75,91.84,18
Estudiante_3801,Primero,16.23,58.73,20
Estudiante_3802,Cuarto,12.95,53.54,17
Estudiante_3803,Cuarto,9.87,70.01,15
Estudiante_3804,Cuarto,13.67,78.85,10
Estudiante_3805,Segundo,13.84,92.75,11
Estudiante_3806,Tercero,14.06,98.71,15
Estudiante_3807,Primero,16.26,71.97,20
Estudiante_3808,Quinto,16.56,53.02,11
Estudiante_3809,Tercero,11.72,87.46,19
Estudiante_3810,Segundo,11.65,78.26,14
Estudiante_3811,Tercero,10.38,72.39,14
Estudiante_3812,Tercero,15.6,65.46,15
Estudiante_3813,Segundo,17.85,75.12,15
Estudiante_3814,Cuarto,12.55,66.93,15
Estudiante_3815,Cuarto,12.78,87.85,11
Estudiante_3816,Primero,17.9,77.19,19
Estudiante_3817,Primero,15.02,93.84,12
Estudiante_3818,Cuarto,14.81,77.18,15
Estudiante_3819,Quinto,9.93,61.91,17
Estudiante_3820,Tercero,15.54,92.55,20
Estudiante_3821,Quinto,10.71,77.86,10
Estudiante_3822,Tercero,10.1,60.34,10
Estudiante_3823,Cuarto,12.46,81.18,20
Estudiante_3824,Primero,11.74,67.89,11
Estudiante_3825,Primero,12.84,92.22,20
Estudiante_3826,Quinto,9.18,72.66,15
Estudiante_3827,Primero,16.38,86.32,18
Estudiante_3828,Cuarto,16.88,54.78,13
Estudiante_3829,Quinto,7.66,69.8,12
Estudiante_3830,Tercero,16.44,99.16,17
Estudiante_3831,Primero,11.07,90.42,20
Estudiante_3832,Segundo,16.07,58.0,19
Estudiante_3833,Primero,13.29,63.89,18
Estudiante_3834,Tercero,13.59,66.49,20
Estudiante_3835,Quinto,12.94,82.52,14
Estudiante_3836,Tercero,17.14,87.85,18
Estudiante_3837,Segundo,9.78,87.48,11
Estudiante_3838,Cuarto,15.32,75.49,12
Estudiante_3839,Primero,16.8,90.54,16
Estudiante_3840,Quinto,15.65,71.85,16
Estudiante_3841,Cuarto,20.0,56.19,15
Estudiante_3842,Tercero,11.91,78.22,15
Estudiante_3843,Quinto,16.37,97.62,11
Estudiante_3844,Cuarto,13.18,89.65,19
Estudiante_3845,Quinto,17.2,78.94,15
Estudiante_3846,Segundo,13.48,82.34,13
Estudiante_3847,Segundo,12.34,96.53,12
Estudiante_3848,Primero,17.42,71.42,20
Estudiante_3849,Primero,12.03,66.57,11
Estudiante_3850,Segundo,9.26,98.86,10
Estudiante_3851,Quinto,11.95,93.17,20
Estudiante_3852,Segundo,15.36,66.15,20
Estudiante_3853,Primero,17.68,73.19,14
Estudiante_3854,Segundo,13.83,70.75,11
Estudiante_3855,Segundo,17.45,57.45,11
Estudiante_3856,Quinto,9.43,97.89,16
Estudiante_3857,Cuarto,12.17,70.22,17
Estudiante_3858,Primero,12.63,93.77,19
Estudiante_3859,Quinto,13.16,59.47,17
Estudiante_3860,Segundo,13.75,77.39,13
Estudiante_3861,Segundo,15.57,51.2,10
Estudiante_3862,Cuarto,12.17,88.21,20
Estudiante_3863,Primero,13.92,79.05,16
Estudiante_3864,Primero,13.36,81.28,10
Estudiante_3865,Tercero,10.72,52.59,20
Estudiante_3866,Primero,13.16,60.55,13
Estudiante_3867,Cuarto,13.07,53.72,17
Estudiante_3868,Tercero,13.0,64.45,11
Estudiante_3869,Tercero,13.6,81.37,15
Estudiante_3870,Segundo,13.73,78.31,15
Estudiante_3871,Segundo,12.2,80.61,18
Estudiante_3872,Primero,17.32,77.46,14
Estudiante_3873,Tercero,9.99,63.65,19
Estudiante_3874,Segundo,11.34,62.23,13
Estudiante_3875,Cuarto,20.0,56.85,14
Estudiante_3876,Segundo,10.39,92.45,19
Estudiante_3877,Segundo,9.44,80.82,20
Estudiante_3878,Tercero,15.7,59.33,14
Estudiante_3879,Tercero,7.27,58.86,17
Estudiante_3880,Quinto,12.79,93.65,19
Estudiante_3881,Cuarto,19.94,87.14,17
Estudiante_3882,Tercero,8.87,82.97,11
Estudiante_3883,Primero,7.55,70.34,16
Estudiante_3884,Cuarto,9.0,63.1,17
Estudiante_3885,Cuarto,16.2,98.97,20
Estudiante_3886,Tercero,16.87,89.86,15
Estudiante_3887,Cuarto,11.96,65.09,14
Estudiante_3888,Tercero,15.55,92.38,20
Estudiante_3889,Segundo,17.67,87.95,18
Estudiante_3890,Quinto,18.86,64.85,12
Estudiante_3891,Segundo,12.76,71.33,19
Estudiante_3892,Tercero,6.6,59.3,13
Estudiante_3893,Tercero,11.04,55.55,18
Estudiante_3894,Segundo,12.22,86.14,15
Estudiante_3895,Primero,12.72,63.38,17
Estudiante_3896,Primero,12.94,91.0,16
Estudiante_3897,Primero,16.86,99.78,20
Estudiante_3898,Tercero,17.32,53.83,11
Estudiante_3899,Cuarto,12.98,73.65,12
Estudiante_3900,Tercero,16.8,90.1,10
Estudiante_3901,Cuarto,14.57,89.45,18
Estudiante_3902,Segundo,13.69,88.0,16
Estudiante_3903,Quinto,16.22,67.45,10
Estudiante_3904,Cuarto,13.72,72.69,12
Estudiante_3905,Primero,19.67,79.75,13
Estudiante_3906,Tercero,9.18,98.7,13
Estudiante_3907,Segundo,11.95,66.38,14
Estudiante_3908,Primero,13.12,96.16,12
Estudiante_3909,Segundo,14.82,63.47,12
Estudiante_3910,Quinto,17.3,99.45,10
Estudiante_3911,Tercero,13.43,83.51,16
Estudiante_3912,Tercero,9.23,73.18,20
Estudiante_3913,Quinto,16.03,80.67,19
Estudiante_3914,Tercero,15.76,63.63,10
Estudiante_3915,Cuarto,7.67,63.71,11
Estudiante_3916,Segundo,13.49,55.68,13
Estudiante_3917,Primero,8.73,55.7,13
Estudiante_3918,Quinto,11.51,67.38,14
Estudiante_3919,Cuarto,10.79,88.14,20
Estudiante_3920,Primero,15.93,80.4,11
Estudiante_3921,Primero,13.85,55.13,13
Estudiante_3922,Quinto,9.64,92.61,10
Estudiante_3923,Cuarto,16.14,80.07,11
Estudiante_3924,Primero,9.2,98.04,10
Estudiante_3925,Primero,14.49,83.51,19
Estudiante_3926,Cuarto,11.06,58.76,19
Estudiante_3927,Tercero,12.4,73.69,13
Estudiante_3928,Primero,15.01,82.42,13
Estudiante_3929,Segundo,15.06,51.41,16
Estudiante_3930,Cuarto,17.51,50.75,19
Estudiante_3931,Primero,13.25,56.47,20
Estudiante_3932,Quinto,14.42,62.58,20
Estudiante_3933,Segundo,12.19,71.48,18
Estudiante_3934,Primero,14.05,74.37,18
Estudiante_3935,Segundo,14.82,56.9,14
Estudiante_3936,Segundo,13.21,83.67,19
Estudiante_3937,Tercero,8.09,79.81,10
Estudiante_3938,Segundo,14.49,64.72,10
Estudiante_3939,Tercero,14.59,50.68,15
Estudiante_3940,Cuarto,11.46,53.88,11
Estudiante_3941,Tercero,9.65,69.58,17
Estudiante_3942,Quinto,17.93,57.7,18
Estudiante_3943,Primero,14.97,68.84,13
Estudiante_3944,Cuarto,12.81,81.41,14
Estudiante_3945,Cuarto,10.09,77.36,20
Estudiante_3946,Quinto,11.03,61.56,17
Estudiante_3947,Tercero,17.41,67.19,12
Estudiante_3948,Primero,13.91,80.7,14
Estudiante_3949,Tercero,11.85,93.04,12
Estudiante_3950,Segundo,15.03,87.66,19
Estudiante_3951,Tercero,11.06,77.67,12
Estudiante_3952,Cuarto,18.0,68.11,12
Estudiante_3953,Primero,17.56,68.25,16
Estudiante_3954,Tercero,12.1,93.97,16
Estudiante_3955,Primero,11.61,51.96,16
Estudiante_3956,Primero,5.65,99.4,19
Estudiante_3957,Segundo,9.06,83.22,17
Estudiante_3958,Segundo,9.48,84.06,14
Estudiante_3959,Cuarto,13.91,51.9,14
Estudiante_3960,Quinto,12.52,80.28,13
Estudiante_3961,Primero,9.46,74.24,16
Estudiante_3962,Quinto,12.66,55.29,19
Estudiante_3963,Cuarto,15.02,63.9,13
Estudiante_3964,Primero,15.08,94.52,11
Estudiante_3965,Primero,7.8,77.5,13
Estudiante_3966,Quinto,13.12,70.67,17
Estudiante_3967,Tercero,9.35,53.63,18
Estudiante_3968,Segundo,16.21,85.71,12
Estudiante_3969,Tercero,15.85,85.14,16
Estudiante_3970,Quinto,10.81,80.7,18
Estudiante_3971,Segundo,11.2,75.51,20
Estudiante_3972,Tercero,12.12,71.69,13
Estudiante_3973,Segundo,6.74,79.66,19
Estudiante_3974,Primero,14.51,61.67,12
Estudiante_3975,Tercero,12.68,97.06,14
Estudiante_3976,Segundo,16.41,79.44,10
Estudiante_3977,Segundo,10.2,65.56,12
Estudiante_3978,Segundo,11.64,72.48,17
Estudiante_3979,Tercero,8.98,90.28,20
Estudiante_3980,Cuarto,10.49,58.08,17
Estudiante_3981,Tercero,9.95,64.64,13
Estudiante_3982,Quinto,16.49,83.98,11
Estudiante_3983,Tercero,11.41,65.77,17
Estudiante_3984,Segundo,13.87,89.63,17
Estudiante_3985,Primero,12.36,56.52,19
Estudiante_3986,Tercero,9.69,88.13,13
Estudiante_3987,Tercero,13.0,53.42,12
Estudiante_3988,Segundo,15.3,50.63,11
Estudiante_3989,Primero,9.88,94.91,18
Estudiante_3990,Primero,15.93,79.07,10
Estudiante_3991,Quinto,10.95,67.59,16
Estudiante_3992,Tercero,12.05,61.63,14
Estudiante_3993,Primero,15.09,80.84,17
Estudiante_3994,Primero,11.51,75.45,13
Estudiante_3995,Cuarto,13.61,99.58,16
Estudiante_3996,Cuarto,12.56,99.16,14
Estudiante_3997,Primero,13.89,81.75,14
Estudiante_3998,Quinto,6.36,72.14,18
Estudiante_3999,Primero,8.01,74.56,18
Estudiante_4000,Segundo,15.35,84.12,18
